CustomerID,CustomerName,EmailAddress,PhoneNumber,PurchasedItem,ItemCategory,Quantity,OrderValue,PurchaseDate,Location,DiscountApplied,PaymentMethod
CUST-30492,Noah Jackson,noah.jackson@hotmail.com,+1-585-388-9813,Dress,Apparel,2,150.0,2023-04-25,San Diego,0,Gift Card
CUST-15099,Liam Brown,liam.brown@company.org,+1-684-446-4692,Jacket,Outerwear,4,480.0,2023-10-09,New York,0,Debit Card
CUST-51408,William Miller,william.miller@company.org,+1-507-924-3365,Jeans,Apparel,3,175.0,2023-11-26,San Antonio,5,PayPal
CUST-42366,Ava Martinez,ava.martinez@gmail.com,+1-674-259-7761,Sneakers,Footwear,2,165.0,2023-07-13,Philadelphia,5,Cash
CUST-05952,William Moore,william.moore@outlook.com,+1-626-770-9683,Jacket,Outerwear,1,115.0,2023-07-26,Los Angeles,5,Cash
CUST-60746,Emma Jackson,emma.jackson@hotmail.com,+1-337-597-4978,Sneakers,Footwear,2,170.0,2023-05-01,Chicago,0,Debit Card
CUST-39386,Oliver Brown,oliver.brown@outlook.com,+1-461-408-6411,Jacket,Outerwear,1,105.0,2023-02-10,Houston,15,Cash
CUST-51963,Charlotte Martinez,charlotte.martinez@outlook.com,+1-862-280-8369,T-Shirt,Apparel,2,50.0,2023-08-24,Philadelphia,0,Debit Card
CUST-93225,Amelia Smith,amelia.smith@yahoo.com,+1-579-294-9775,T-Shirt,Apparel,3,75.0,2023-08-16,New York,0,Cash
CUST-72617,Noah Moore,noah.moore@gmail.com,+1-941-395-1844,Jeans,Apparel,1,55.0,2023-10-21,San Antonio,5,Credit Card
CUST-62543,Charlotte Jones,charlotte.jones@icloud.com,+1-474-586-1647,Scarf,Accessories,3,55.0,2023-08-18,Phoenix,5,Debit Card
CUST-68772,Alexander Anderson,alexander.anderson@company.org,+1-274-392-4555,Jacket,Outerwear,3,360.0,2023-02-15,San Antonio,0,Debit Card
CUST-36718,Amelia Taylor,amelia.taylor@company.org,+1-690-413-6455,Scarf,Accessories,1,20.0,2023-09-13,Los Angeles,0,Apple Pay
CUST-85061,Elijah Williams,elijah.williams@gmail.com,+1-510-215-4470,Scarf,Accessories,1,10.0,2023-08-17,Houston,10,Cash
CUST-97769,Ava Lopez,ava.lopez@icloud.com,+1-394-959-2922,Dress,Apparel,4,300.0,2023-06-11,Chicago,0,Cash
CUST-52195,Amelia Johnson,amelia.johnson@company.org,+1-964-972-8846,T-Shirt,Apparel,4,100.0,2023-03-02,San Antonio,0,Debit Card
CUST-93364,Noah Smith,noah.smith@gmail.com,+1-448-912-4350,Jeans,Apparel,4,240.0,2023-09-12,New York,0,Credit Card
CUST-93819,James Taylor,james.taylor@company.org,+1-606-445-6269,Jacket,Outerwear,3,350.0,2023-12-01,Los Angeles,10,Credit Card
CUST-66060,Charlotte Thomas,charlotte.thomas@outlook.com,+1-994-489-7236,Jeans,Apparel,3,180.0,2023-01-10,New York,0,Gift Card
CUST-59092,Liam Jones,liam.jones@hotmail.com,+1-677-746-6886,T-Shirt,Apparel,4,80.0,2023-02-22,Philadelphia,20,Credit Card
CUST-60788,Evelyn Anderson,evelyn.anderson@hotmail.com,+1-515-467-6892,Scarf,Accessories,3,55.0,2023-07-26,Phoenix,5,Cash
CUST-00974,Evelyn Williams,evelyn.williams@company.org,+1-725-709-8635,Jeans,Apparel,3,160.0,2023-07-31,Chicago,20,Apple Pay
CUST-49191,Noah Miller,noah.miller@yahoo.com,+1-300-939-8692,Jacket,Outerwear,1,105.0,2023-01-19,New York,15,Debit Card
CUST-01190,Noah Hernandez,noah.hernandez@icloud.com,+1-979-527-4328,Sneakers,Footwear,1,85.0,2023-10-13,Houston,0,PayPal
CUST-21302,Mia Martinez,mia.martinez@icloud.com,+1-579-520-7781,Dress,Apparel,3,225.0,2023-10-09,Philadelphia,0,Apple Pay
CUST-99629,Ava Rodriguez,ava.rodriguez@icloud.com,+1-246-776-4625,T-Shirt,Apparel,4,100.0,2023-01-01,Philadelphia,0,PayPal
CUST-85539,Alexander Wilson,alexander.wilson@outlook.com,+1-959-349-1265,Scarf,Accessories,2,40.0,2023-02-16,Chicago,0,Apple Pay
CUST-85614,Mia Gonzalez,mia.gonzalez@icloud.com,+1-467-766-7841,Jacket,Outerwear,4,470.0,2023-11-06,Philadelphia,10,Credit Card
CUST-15174,William Johnson,william.johnson@hotmail.com,+1-502-356-4214,Jacket,Outerwear,2,240.0,2023-11-13,Houston,0,Cash
CUST-15220,Elijah Williams,elijah.williams@outlook.com,+1-537-435-7223,Jeans,Apparel,4,240.0,2023-11-23,New York,0,PayPal
CUST-89771,Oliver Miller,oliver.miller@gmail.com,+1-783-451-9180,T-Shirt,Apparel,1,25.0,2023-06-05,Chicago,0,Apple Pay
CUST-30702,Oliver Moore,oliver.moore@icloud.com,+1-763-870-6530,Sneakers,Footwear,3,240.0,2023-09-18,San Diego,15,Cash
CUST-00770,Elijah Williams,elijah.williams@icloud.com,+1-463-981-9005,Sneakers,Footwear,3,255.0,2023-10-15,Philadelphia,0,PayPal
CUST-48050,Amelia Martinez,amelia.martinez@gmail.com,+1-940-857-9037,Dress,Apparel,1,75.0,2023-04-16,Philadelphia,0,Debit Card
CUST-65312,Benjamin Miller,benjamin.miller@icloud.com,+1-671-372-6770,Scarf,Accessories,2,40.0,2023-12-02,Houston,0,Apple Pay
CUST-79532,Mia Rodriguez,mia.rodriguez@gmail.com,+1-373-343-9954,Dress,Apparel,2,135.0,2023-12-10,Phoenix,15,Debit Card
CUST-88693,James Taylor,james.taylor@outlook.com,+1-700-388-9882,Jeans,Apparel,2,115.0,2023-08-22,Phoenix,5,Credit Card
CUST-21212,Charlotte Hernandez,charlotte.hernandez@hotmail.com,+1-857-260-9584,T-Shirt,Apparel,1,25.0,2023-06-24,San Antonio,0,Debit Card
CUST-03272,Elijah Miller,elijah.miller@gmail.com,+1-234-276-1794,Sneakers,Footwear,2,170.0,2023-07-06,Philadelphia,0,Debit Card
CUST-96102,Henry Wilson,henry.wilson@yahoo.com,+1-982-206-7756,T-Shirt,Apparel,1,25.0,2023-01-28,San Diego,0,Gift Card
CUST-14780,Emma Jackson,emma.jackson@gmail.com,+1-340-845-4791,Jeans,Apparel,4,240.0,2023-04-25,New York,0,Apple Pay
CUST-60329,Amelia Brown,amelia.brown@icloud.com,+1-269-924-3474,T-Shirt,Apparel,4,85.0,2023-08-21,Chicago,15,Credit Card
CUST-32971,Elijah Garcia,elijah.garcia@outlook.com,+1-209-423-9285,T-Shirt,Apparel,1,15.0,2023-06-19,Philadelphia,10,Debit Card
CUST-85716,Mia Martinez,mia.martinez@company.org,+1-666-582-1990,T-Shirt,Apparel,3,75.0,2023-10-14,Los Angeles,0,Cash
CUST-06858,James Miller,james.miller@outlook.com,+1-832-853-8916,Jeans,Apparel,4,225.0,2023-11-14,Chicago,15,PayPal
CUST-38959,James Gonzalez,james.gonzalez@company.org,+1-875-699-1257,Jeans,Apparel,2,120.0,2023-11-04,San Antonio,0,Debit Card
CUST-19110,Noah Wilson,noah.wilson@gmail.com,+1-206-744-7739,Jeans,Apparel,1,50.0,2023-08-31,Phoenix,10,Credit Card
CUST-74953,Lucas Brown,lucas.brown@hotmail.com,+1-212-217-9673,Sneakers,Footwear,2,155.0,2023-12-03,San Diego,15,Debit Card
CUST-87644,Noah Davis,noah.davis@yahoo.com,+1-939-481-9777,Jacket,Outerwear,2,240.0,2023-07-06,Philadelphia,0,PayPal
CUST-89508,Ava Jones,ava.jones@outlook.com,+1-493-217-9228,Scarf,Accessories,3,50.0,2023-08-20,Houston,10,Credit Card
CUST-79210,Ava Smith,ava.smith@icloud.com,+1-914-890-8054,Scarf,Accessories,2,40.0,2023-02-28,Los Angeles,0,Apple Pay
CUST-61540,Elijah Brown,elijah.brown@company.org,+1-383-309-2578,Scarf,Accessories,3,60.0,2023-02-19,Philadelphia,0,Credit Card
CUST-79689,William Williams,william.williams@icloud.com,+1-736-352-4948,T-Shirt,Apparel,4,100.0,2023-12-04,San Diego,0,Apple Pay
CUST-33321,Harper Rodriguez,harper.rodriguez@hotmail.com,+1-396-834-9625,Dress,Apparel,1,75.0,2023-04-24,San Antonio,0,Credit Card
CUST-44983,Sophia Davis,sophia.davis@company.org,+1-458-562-5379,Dress,Apparel,2,140.0,2023-01-02,New York,10,PayPal
CUST-62705,Evelyn Smith,evelyn.smith@outlook.com,+1-606-280-7112,Jacket,Outerwear,1,105.0,2023-06-24,Los Angeles,15,PayPal
CUST-58103,Benjamin Garcia,benjamin.garcia@gmail.com,+1-615-670-4984,T-Shirt,Apparel,2,45.0,2023-07-01,San Antonio,5,Credit Card
CUST-35235,Elijah Rodriguez,elijah.rodriguez@icloud.com,+1-913-431-5914,T-Shirt,Apparel,1,10.0,2023-11-21,Philadelphia,15,Debit Card
CUST-04231,Sophia Miller,sophia.miller@hotmail.com,+1-900-282-1519,T-Shirt,Apparel,2,40.0,2023-05-30,New York,10,PayPal
CUST-93420,Mia Brown,mia.brown@outlook.com,+1-295-615-7213,Jeans,Apparel,2,120.0,2023-10-08,Los Angeles,0,Apple Pay
CUST-90445,Emma Gonzalez,emma.gonzalez@outlook.com,+1-586-765-8798,Scarf,Accessories,2,40.0,2023-09-25,New York,0,Apple Pay
CUST-75717,Benjamin Taylor,benjamin.taylor@outlook.com,+1-257-852-1154,Sneakers,Footwear,2,170.0,2023-07-11,New York,0,Cash
CUST-82609,Ava Johnson,ava.johnson@outlook.com,+1-919-375-2354,Jeans,Apparel,2,115.0,2023-12-26,Los Angeles,5,Gift Card
CUST-99922,Benjamin Jones,benjamin.jones@company.org,+1-711-644-6427,T-Shirt,Apparel,2,35.0,2023-02-24,Los Angeles,15,Gift Card
CUST-16417,Noah Lopez,noah.lopez@outlook.com,+1-779-297-9653,Jacket,Outerwear,2,240.0,2023-01-24,New York,0,Gift Card
CUST-71487,Emma Davis,emma.davis@icloud.com,+1-243-435-4463,T-Shirt,Apparel,2,40.0,2023-03-26,San Antonio,10,Apple Pay
CUST-57353,Evelyn Garcia,evelyn.garcia@hotmail.com,+1-908-780-8790,T-Shirt,Apparel,2,45.0,2023-09-10,San Diego,5,Cash
CUST-49585,Elijah Davis,elijah.davis@company.org,+1-477-247-2218,Sneakers,Footwear,1,80.0,2023-03-13,Phoenix,5,Gift Card
CUST-93320,Amelia Moore,amelia.moore@outlook.com,+1-900-487-9897,T-Shirt,Apparel,3,75.0,2023-07-29,Los Angeles,0,Gift Card
CUST-63979,Amelia Williams,amelia.williams@yahoo.com,+1-777-873-1539,Jeans,Apparel,2,120.0,2023-02-24,Philadelphia,0,Credit Card
CUST-90438,Sophia Lopez,sophia.lopez@yahoo.com,+1-383-522-1256,Dress,Apparel,3,225.0,2023-05-11,Chicago,0,Credit Card
CUST-78328,Sophia Williams,sophia.williams@hotmail.com,+1-412-801-3362,Sneakers,Footwear,2,170.0,2023-11-09,Houston,0,Credit Card
CUST-44276,William Garcia,william.garcia@gmail.com,+1-970-929-7525,Scarf,Accessories,2,40.0,2023-04-11,New York,0,Debit Card
CUST-99125,Alexander Johnson,alexander.johnson@gmail.com,+1-278-506-3661,Sneakers,Footwear,1,80.0,2023-04-07,New York,5,Gift Card
CUST-19922,Sophia Lopez,sophia.lopez@company.org,+1-777-446-7375,Sneakers,Footwear,4,340.0,2023-03-03,Houston,0,Debit Card
CUST-31686,Olivia Johnson,olivia.johnson@company.org,+1-893-753-6435,T-Shirt,Apparel,4,85.0,2023-07-21,Phoenix,15,Cash
CUST-67059,Alexander Garcia,alexander.garcia@company.org,+1-593-973-3292,Sneakers,Footwear,1,80.0,2023-04-21,Houston,5,Apple Pay
CUST-45928,Mia Taylor,mia.taylor@gmail.com,+1-905-941-2284,Scarf,Accessories,3,55.0,2023-08-23,Los Angeles,5,Gift Card
CUST-05999,Oliver Williams,oliver.williams@yahoo.com,+1-712-963-6666,Sneakers,Footwear,4,340.0,2023-04-08,Houston,0,Apple Pay
CUST-60456,Liam Johnson,liam.johnson@gmail.com,+1-254-300-8161,Jeans,Apparel,1,55.0,2023-06-23,New York,5,Credit Card
